"variable","base_var","always_zero","nonzero_steps","total_steps","proportion_nonzero","filename","type","dataset","h","w"
"DJIA_lag15","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag16","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag17","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag18","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag19","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag20","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag21","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag22","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag23","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag24","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag25","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag26","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag27","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag28","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag29","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag30","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag31","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag32","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag33","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag34","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag35","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag36","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag37","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag38","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag39","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag40","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag41","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag42","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag43","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag44","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag45","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag46","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag47","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag48","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag49","DJIA",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag50","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag51","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag52","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag53","DJIA",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag54","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag55","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag56","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag57","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag58","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DJIA_lag59","DJIA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag0","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag1","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag2","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag3","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag4","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag5","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag6","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag7","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag8","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag9","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag10","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag11","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag12","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag13","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag14","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag15","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag16","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag17","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag18","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag19","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag20","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag21","EPU",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag22","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag23","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag24","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag25","EPU",FALSE,9,65,0.138461538461538,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag26","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag27","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag28","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag29","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag30","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag31","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag32","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag33","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag34","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag35","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag36","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag37","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag38","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag39","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag40","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag41","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag42","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag43","EPU",FALSE,11,65,0.169230769230769,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag44","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag45","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag46","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag47","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag48","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag49","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag50","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag51","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag52","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag53","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag54","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag55","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag56","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag57","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag58","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"EPU_lag59","EPU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag0","NFCI",FALSE,7,65,0.107692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag1","NFCI",FALSE,7,65,0.107692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag2","NFCI",FALSE,7,65,0.107692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag3","NFCI",FALSE,7,65,0.107692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag4","NFCI",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag5","NFCI",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag6","NFCI",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag7","NFCI",FALSE,11,65,0.169230769230769,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag8","NFCI",FALSE,11,65,0.169230769230769,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag9","NFCI",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag10","NFCI",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag11","NFCI",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag0","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag1","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag2","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag3","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag4","CCSA",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag5","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag6","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag7","CCSA",FALSE,18,65,0.276923076923077,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag8","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag9","CCSA",FALSE,14,65,0.215384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag10","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CCSA_wlag11","CCSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag0","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag1","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag2","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag3","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag4","ICSA",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag5","ICSA",FALSE,9,65,0.138461538461538,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag6","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag7","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag8","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag9","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag10","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"ICSA_wlag11","ICSA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"RPI_mlag0","RPI",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"RPI_mlag1","RPI",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"RPI_mlag2","RPI",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CMRMTSPL_mlag0","CMRMTSPL",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CMRMTSPL_mlag1","CMRMTSPL",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CMRMTSPL_mlag2","CMRMTSPL",FALSE,28,65,0.430769230769231,"nowcast_full_w66.RData","nowcast","full",NA,66
"AMTMNO_mlag0","AMTMNO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"AMTMNO_mlag1","AMTMNO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"AMTMNO_mlag2","AMTMNO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"TCU_mlag0","TCU",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"TCU_mlag1","TCU",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"TCU_mlag2","TCU",FALSE,14,65,0.215384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"CPIAUCSL_mlag0","CPIAUCSL",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CPIAUCSL_mlag1","CPIAUCSL",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CPIAUCSL_mlag2","CPIAUCSL",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PPIACO_mlag0","PPIACO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PPIACO_mlag1","PPIACO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PPIACO_mlag2","PPIACO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PCEPILFE_mlag0","PCEPILFE",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PCEPILFE_mlag1","PCEPILFE",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PCEPILFE_mlag2","PCEPILFE",FALSE,5,65,0.0769230769230769,"nowcast_full_w66.RData","nowcast","full",NA,66
"PCEPI_mlag0","PCEPI",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PCEPI_mlag1","PCEPI",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PCEPI_mlag2","PCEPI",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DFXARC1M027SBEA_mlag0","DFXARC1M027SBEA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DFXARC1M027SBEA_mlag1","DFXARC1M027SBEA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DFXARC1M027SBEA_mlag2","DFXARC1M027SBEA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DNRGRC1M027SBEA_mlag0","DNRGRC1M027SBEA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DNRGRC1M027SBEA_mlag1","DNRGRC1M027SBEA",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"DNRGRC1M027SBEA_mlag2","DNRGRC1M027SBEA",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CPILFESL_mlag0","CPILFESL",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"CPILFESL_mlag1","CPILFESL",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"CPILFESL_mlag2","CPILFESL",FALSE,18,65,0.276923076923077,"nowcast_full_w66.RData","nowcast","full",NA,66
"RSAFS_mlag0","RSAFS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"RSAFS_mlag1","RSAFS",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"RSAFS_mlag2","RSAFS",FALSE,23,65,0.353846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"HSN1F_mlag0","HSN1F",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"HSN1F_mlag1","HSN1F",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"HSN1F_mlag2","HSN1F",FALSE,10,65,0.153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"HOUST_mlag0","HOUST",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"HOUST_mlag1","HOUST",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"HOUST_mlag2","HOUST",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"PERMIT_mlag0","PERMIT",FALSE,16,65,0.246153846153846,"nowcast_full_w66.RData","nowcast","full",NA,66
"PERMIT_mlag1","PERMIT",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"PERMIT_mlag2","PERMIT",FALSE,4,65,0.0615384615384615,"nowcast_full_w66.RData","nowcast","full",NA,66
"UNRATE_mlag0","UNRATE",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"UNRATE_mlag1","UNRATE",FALSE,11,65,0.169230769230769,"nowcast_full_w66.RData","nowcast","full",NA,66
"UNRATE_mlag2","UNRATE",FALSE,3,65,0.0461538461538462,"nowcast_full_w66.RData","nowcast","full",NA,66
"PAYEMS_mlag0","PAYEMS",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"PAYEMS_mlag1","PAYEMS",FALSE,2,65,0.0307692307692308,"nowcast_full_w66.RData","nowcast","full",NA,66
"PAYEMS_mlag2","PAYEMS",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"INDPRO_mlag0","INDPRO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"INDPRO_mlag1","INDPRO",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"INDPRO_mlag2","INDPRO",FALSE,5,65,0.0769230769230769,"nowcast_full_w66.RData","nowcast","full",NA,66
"BUSINV_mlag0","BUSINV",FALSE,8,65,0.123076923076923,"nowcast_full_w66.RData","nowcast","full",NA,66
"BUSINV_mlag1","BUSINV",FALSE,28,65,0.430769230769231,"nowcast_full_w66.RData","nowcast","full",NA,66
"BUSINV_mlag2","BUSINV",FALSE,6,65,0.0923076923076923,"nowcast_full_w66.RData","nowcast","full",NA,66
"DSPIC96_mlag0","DSPIC96",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DSPIC96_mlag1","DSPIC96",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"DSPIC96_mlag2","DSPIC96",FALSE,1,65,0.0153846153846154,"nowcast_full_w66.RData","nowcast","full",NA,66
"ULCNFB_qlag0","ULCNFB",TRUE,0,65,0,"nowcast_full_w66.RData","nowcast","full",NA,66
"GDP_qlag0","GDP",FALSE,18,65,0.276923076923077,"nowcast_full_w66.RData","nowcast","full",NA,66
"NFCI_wlag0","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag1","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag2","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag3","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag4","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag5","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag6","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag7","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag8","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag9","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag10","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"NFCI_wlag11","NFCI",FALSE,12,26,0.461538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag0","ICSA",FALSE,16,26,0.615384615384615,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag1","ICSA",FALSE,7,26,0.269230769230769,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag2","ICSA",FALSE,7,26,0.269230769230769,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag3","ICSA",FALSE,5,26,0.192307692307692,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag4","ICSA",FALSE,9,26,0.346153846153846,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag5","ICSA",FALSE,21,26,0.807692307692308,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag6","ICSA",FALSE,10,26,0.384615384615385,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag7","ICSA",FALSE,16,26,0.615384615384615,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag8","ICSA",FALSE,5,26,0.192307692307692,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag9","ICSA",FALSE,5,26,0.192307692307692,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag10","ICSA",FALSE,5,26,0.192307692307692,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"ICSA_wlag11","ICSA",FALSE,4,26,0.153846153846154,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"AMTMNO_mlag0","AMTMNO",FALSE,26,26,1,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"AMTMNO_mlag1","AMTMNO",FALSE,26,26,1,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"AMTMNO_mlag2","AMTMNO",FALSE,26,26,1,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"CPIAUCSL_mlag0","CPIAUCSL",TRUE,0,26,0,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"CPIAUCSL_mlag1","CPIAUCSL",TRUE,0,26,0,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"CPIAUCSL_mlag2","CPIAUCSL",TRUE,0,26,0,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"RSAFS_mlag0","RSAFS",FALSE,1,26,0.0384615384615385,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"RSAFS_mlag1","RSAFS",FALSE,1,26,0.0384615384615385,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"RSAFS_mlag2","RSAFS",FALSE,17,26,0.653846153846154,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"HOUST_mlag0","HOUST",FALSE,9,26,0.346153846153846,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"HOUST_mlag1","HOUST",FALSE,9,26,0.346153846153846,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"HOUST_mlag2","HOUST",FALSE,9,26,0.346153846153846,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"PERMIT_mlag0","PERMIT",FALSE,17,26,0.653846153846154,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"PERMIT_mlag1","PERMIT",FALSE,17,26,0.653846153846154,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"PERMIT_mlag2","PERMIT",FALSE,17,26,0.653846153846154,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"UNRATE_mlag0","UNRATE",FALSE,25,26,0.961538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"UNRATE_mlag1","UNRATE",FALSE,25,26,0.961538461538462,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"UNRATE_mlag2","UNRATE",FALSE,26,26,1,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"PAYEMS_mlag0","PAYEMS",FALSE,22,26,0.846153846153846,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
"PAYEMS_mlag1","PAYEMS",FALSE,22,26,0.846153846153846,"nowcast_reduced_w105.RData","nowcast","reduced",NA,105
